person,path,labels,indoor_outdoor,day_night,season_hint,cat_outdoor_activities,cat_food_drink,cat_cultural,cat_night_life,cat_concerts_shows,cat_casino_gambling,cat_attractions,cat_sporting_events,tokens,Topic_0,Topic_1,Topic_2,Topic_3,Topic_4,photo_id
Paolo's Album,/content/PicturesAlbum_Mirror/Paolo's Album/IMG_8100.HEIC,"['historic building', 'cathedral', 'twilight', 'architecture', 'city square', 'gathering', 'tourist attraction', 'urban lighting']",outdoor,dusk/dawn,unknown,0.0,0.0,0.65,0.0,0.0,0.0,0.35,0.0,"['historic_building', 'cathedral', 'twilight', 'architecture', 'city_square', 'gathering', 'tourist_attraction', 'urban_lighting']",0.053606435656547546,0.8360525965690613,0.05431775376200676,0.0560232475399971,,
Paolo's Album,/content/PicturesAlbum_Mirror/Paolo's Album/IMG_8511.HEIC,"['city view', 'tree', 'rooftop', 'skyline', 'hills', 'residential area', 'clear sky', 'panorama', 'foliage', 'urban landscape']",outdoor,day,unknown,0.3,0.0,0.0,0.0,0.0,0.0,0.6,0.1,"['city_view', 'tree', 'rooftop', 'skyline', 'hill', 'residential_area', 'clear_sky', 'panorama', 'foliage', 'urban_landscape']",0.06414292752742767,0.06258445233106613,0.8067920207977295,0.06648055464029312,,
Paolo's Album,/content/PicturesAlbum_Mirror/Paolo's Album/IMG_8593.HEIC,"['city street', 'historic buildings', 'urban area', 'daytime', 'pedestrian', 'trees', 'cars', 'crosswalk']",outdoor,day,unknown,0.0,0.0,0.3,0.0,0.0,0.0,0.7,0.0,"['city_street', 'historic_building', 'urban_area', 'daytime', 'pedestrian', 'tree', 'car', 'crosswalk']",0.8452478647232056,0.050335515290498734,0.05133802071213722,0.05307859182357788,,
Paolo's Album,/content/PicturesAlbum_Mirror/Paolo's Album/IMG_9027.HEIC,"['fountain', 'night scene', 'courtyard', 'historic architecture', 'cobblestone pavement', 'decorative lighting', 'nighttime outdoor', 'traditional building']",outdoor,night,unknown,0.3,0.0,0.5,0.0,0.0,0.0,0.2,0.0,"['fountain', 'night_scene', 'courtyard', 'historic_architecture', 'cobblestone_pavement', 'decorative_lighting', 'nighttime_outdoor', 'traditional_building']",0.6247182488441467,0.12509986758232117,0.1250711977481842,0.1251106560230255,,
Cass's Album,/content/PicturesAlbum_Mirror/Cass's Album/66991459221__424A8A6A-8792-40A8-8EA3-ACD31BF55774.HEIC,"['marina', 'boats', 'sailboats', 'waterfront', 'harbor', 'calm water', 'overcast sky', 'sailing', 'palm trees', 'docks']",outdoor,day,unknown,0.5,0.0,0.1,0.0,0.0,0.0,0.4,0.0,"['marina', 'boat', 'sailboat', 'waterfront', 'harbor', 'calm_water', 'overcast_sky', 'sailing', 'palm_tree', 'dock']",0.033705200999975204,0.03346846252679825,0.033393219113349915,0.8660966157913208,0.033336494117975235,
Cass's Album,/content/PicturesAlbum_Mirror/Cass's Album/IMG_0034.HEIC,"['light display', 'festival', 'night event', 'crowd', 'tunnel of lights', 'holiday decoration', 'outdoor event']",outdoor,night,unknown,0.1,0.0,0.6,0.2,0.0,0.0,0.1,0.0,"['light_display', 'festival', 'night_event', 'crowd', 'tunnel_light', 'holiday_decoration', 'outdoor_event']",0.06993471086025238,0.06667360663414001,0.729277491569519,0.06667602062225342,0.06743817776441574,
Cass's Album,/content/PicturesAlbum_Mirror/Cass's Album/IMG_0376.HEIC,"['city street', 'dusk', 'high-rise buildings', 'cars parked', 'urban lights', 'evening traffic', 'light post', 'pedestrian']",outdoor,dusk/dawn,unknown,0.2,0.0,0.3,0.2,0.0,0.0,0.3,0.0,"['city_street', 'dusk', 'highrise_building', 'car_parked', 'urban_light', 'evening_traffic', 'light_post', 'pedestrian']",0.5999506711959839,0.1000102087855339,0.10001454502344131,0.10001377016305923,0.10001081973314285,
Cass's Album,/content/PicturesAlbum_Mirror/Cass's Album/IMG_0699.JPG,"['dock', 'sunset', 'calm water', 'boats', 'reflections', 'outdoor seating', 'lake', 'wooden pier']",outdoor,dusk/dawn,unknown,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,"['dock', 'sunset', 'calm_water', 'boat', 'reflection', 'outdoor_seating', 'lake', 'wooden_pier']",0.025035124272108078,0.025136059150099754,0.30054771900177,0.6234674453735352,0.02581370808184147,
Cass's Album,/content/PicturesAlbum_Mirror/Cass's Album/IMG_1178.HEIC,"['outdoor cafe', 'table tennis', 'smoothies', 'leisure activity', 'friends', 'casual clothing', 'daytime', 'plants', 'social gathering']",outdoor,day,unknown,0.3,0.3,0.2,0.0,0.0,0.0,0.2,0.0,"['outdoor_cafe', 'table_tennis', 'smoothy', 'leisure_activity', 'friend', 'casual_clothing', 'daytime', 'plant', 'social_gathering']",0.06870727241039276,0.06667686998844147,0.06668117642402649,0.7304475903511047,0.06748713552951813,
Cass's Album,/content/PicturesAlbum_Mirror/Cass's Album/IMG_1344.HEIC,"['beach', 'race event', 'medal', 'outdoor gathering', 'sunny', 'spectators', 'sportswear', 'hydration bottles']",outdoor,day,unknown,0.7,0.0,0.0,0.0,0.0,0.0,0.1,0.2,"['beach', 'race_event', 'medal', 'outdoor_gathering', 'sunny', 'spectator', 'sportswear', 'hydration_bottle']",0.05001014098525047,0.7953618168830872,0.0516316182911396,0.05069846659898758,0.05229800194501877,
Cass's Album,/content/PicturesAlbum_Mirror/Cass's Album/IMG_1390.HEIC,"['baseball game', 'stadium', 'crowd', 'scoreboard', 'outdoor', 'sports fans']",outdoor,day,unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,"['baseball_game', 'stadium', 'crowd', 'scoreboard', 'outdoor', 'sport_fan']",0.8638789653778076,0.03370966017246246,0.03368014842271805,0.03436484560370445,0.03436637669801712,
Cass's Album,/content/PicturesAlbum_Mirror/Cass's Album/IMG_1393.JPG,"['jellyfish', 'aquarium', 'marine life', 'underwater exhibit', 'wildlife display']",indoor,unknown,unknown,0.0,0.0,0.7,0.0,0.0,0.0,0.3,0.0,"['jellyfish', 'aquarium', 'marine_life', 'underwater_exhibit', 'wildlife_display']",0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,
Cass's Album,/content/PicturesAlbum_Mirror/Cass's Album/IMG_1395.HEIC,"['baseball game', 'stadium', 'crowd', 'outdoor seating', 'sport event', 'scoreboard', 'pitcher', 'players', 'spectators', 'team colors']",outdoor,day,unknown,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.8,"['baseball_game', 'stadium', 'crowd', 'outdoor_seating', 'sport_event', 'scoreboard', 'pitcher', 'player', 'spectator', 'team_color']",0.025753386318683624,0.025253361091017723,0.025372648611664772,0.02500445581972599,0.8986161351203918,
Cass's Album,/content/PicturesAlbum_Mirror/Cass's Album/IMG_1502.HEIC,"['forest', 'hiking trail', 'trees', 'greenery', 'nature path', 'dirt path', 'summer', 'outdoor recreation']",outdoor,day,summer,0.9,0.0,0.0,0.0,0.0,0.0,0.1,0.0,"['forest', 'hiking_trail', 'tree', 'greenery', 'nature_path', 'dirt_path', 'summer', 'outdoor_recreation']",0.05100824311375618,0.05026700720191002,0.05021560564637184,0.05017305165529251,0.7983360886573792,
Cass's Album,/content/PicturesAlbum_Mirror/Cass's Album/IMG_1568.JPG,"['sandwich', 'fries', 'casual dining', 'table setting', 'knife in sandwich', 'bread', 'indoor setting']",indoor,unknown,unknown,0.0,0.8,0.0,0.1,0.0,0.0,0.0,0.1,"['sandwich', 'fry', 'casual_dining', 'table_setting', 'knife_sandwich', 'bread', 'indoor_setting']",0.10000906884670258,0.10000722110271454,0.599966287612915,0.1000097393989563,0.10000766068696976,
Cass's Album,/content/PicturesAlbum_Mirror/Cass's Album/IMG_1748.HEIC,"['outdoor concert', 'live music', 'cityscape', 'evening', 'skyline view', 'grass field', 'stage performance', 'urban park']",outdoor,dusk/dawn,unknown,0.2,0.0,0.1,0.2,0.4,0.0,0.1,0.0,"['outdoor_concert', 'live_music', 'cityscape', 'evening', 'skyline_view', 'grass_field', 'stage_performance', 'urban_park']",0.06667281687259674,0.7333023548126221,0.06667541712522507,0.06667483597993851,0.0666746124625206,
Cass's Album,/content/PicturesAlbum_Mirror/Cass's Album/IMG_1832.HEIC,"['impressionist painting', 'museum exhibit', 'wall art', 'framed artwork', 'landscape painting', 'gallery display', 'art piece', 'exhibition', 'painting on wall']",indoor,unknown,unknown,0.0,0.0,0.8,0.0,0.0,0.0,0.2,0.0,"['impressionist_painting', 'museum_exhibit', 'wall_art', 'framed_artwork', 'landscape_painting', 'gallery_display', 'art_piece', 'exhibition', 'painting_wall']",0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,
Cass's Album,/content/PicturesAlbum_Mirror/Cass's Album/IMG_1941.HEIC,"['autumn forest', 'fall foliage', 'trees', 'nature', 'woodland']",outdoor,day,autumn,0.7,0.0,0.0,0.0,0.0,0.0,0.3,0.0,"['autumn_forest', 'fall_foliage', 'tree', 'nature', 'woodland']",0.06783410161733627,0.06753992289304733,0.0671122744679451,0.06743980199098587,0.730073869228363,
Cass's Album,/content/PicturesAlbum_Mirror/Cass's Album/IMG_2600.HEIC,"['snowy road', 'winter drive', 'bare trees', 'road trip', 'cold weather', 'scenic route', 'snowy landscape', 'guardrail', 'cloudy sky']",outdoor,unknown,winter,0.5,0.0,0.0,0.0,0.0,0.0,0.3,0.2,"['snowy_road', 'winter_drive', 'bare_tree', 'road_trip', 'cold_weather', 'scenic_route', 'snowy_landscape', 'guardrail', 'cloudy_sky']",0.3987996578216553,0.06713500618934631,0.4002203047275543,0.06667720526456833,0.06716784834861755,
Cass's Album,/content/PicturesAlbum_Mirror/Cass's Album/IMG_2717.HEIC,"['driving', 'sunset', 'suburban road', 'trees', 'landscape', 'evening', 'quiet neighborhood']",outdoor,dusk/dawn,unknown,0.3,0.0,0.1,0.0,0.0,0.0,0.25,0.15,"['driving', 'sunset', 'suburban_road', 'tree', 'landscape', 'evening', 'quiet_neighborhood']",0.03372625261545181,0.43953484296798706,0.45942458510398865,0.033475715667009354,0.033838603645563126,
Cass's Album,/content/PicturesAlbum_Mirror/Cass's Album/IMG_2878.heic,"['rowing', 'team sport', 'water activity', 'synchronized effort', 'competitive rowing', 'outdoors', 'athletes', 'river']",outdoor,day,unknown,0.6,0.0,0.0,0.0,0.0,0.0,0.1,0.3,"['rowing', 'team_sport', 'water_activity', 'synchronized_effort', 'competitive_rowing', 'outdoors', 'athlete', 'river']",0.033416908234357834,0.8657845258712769,0.03333931416273117,0.03383896127343178,0.03362031653523445,
Cass's Album,/content/PicturesAlbum_Mirror/Cass's Album/IMG_2897.JPG,"['airplane wing', 'cloudscape', 'aerial view', 'flight travel', 'blue sky']",outdoor,day,unknown,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,"['airplane_wing', 'cloudscape', 'aerial_view', 'flight_travel', 'blue_sky']",0.050148189067840576,0.05033932998776436,0.7987597584724426,0.05000751093029976,0.05074522644281387,
Cass's Album,/content/PicturesAlbum_Mirror/Cass's Album/IMG_2910.HEIC,"['snowman', 'winter scene', 'snow covered yard', 'outdoor', 'winter activity', 'house', 'seasonal decoration']",outdoor,day,winter,0.6,0.0,0.15,0.0,0.0,0.0,0.15,0.1,"['snowman', 'winter_scene', 'snow_covered_yard', 'outdoor', 'winter_activity', 'house', 'seasonal_decoration']",0.10073245316743851,0.10000482946634293,0.10000686347484589,0.5992507338523865,0.10000511258840561,
Cass's Album,/content/PicturesAlbum_Mirror/Cass's Album/IMG_2961.HEIC,"['theater', 'chandelier', 'audience', 'stage', 'ceiling architecture', 'performance venue', 'indoor seating', 'ornate design', 'event', 'crowd gathering']",indoor,unknown,unknown,0.0,0.0,0.3,0.1,0.5,0.0,0.1,0.0,"['theater', 'chandelier', 'audience', 'stage', 'ceiling_architecture', 'performance_venue', 'indoor_seating', 'ornate_design', 'event', 'crowd_gathering']",0.10001306235790253,0.599946916103363,0.100014828145504,0.10001403838396072,0.10001114755868912,
Cass's Album,/content/PicturesAlbum_Mirror/Cass's Album/IMG_3182.HEIC,"['stadium', 'track and field', 'scoreboard', 'audience', 'competition', 'athletics', 'running track', 'sports event']",outdoor,day,unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,"['stadium', 'track_field', 'scoreboard', 'audience', 'competition', 'athletics', 'running_track', 'sport_event']",0.02898736111819744,0.8842543363571167,0.02876518853008747,0.028577348217368126,0.029415763914585114,
Cass's Album,/content/PicturesAlbum_Mirror/Cass's Album/IMG_3288.HEIC,"['desert highway', 'mountain road', 'road trip', 'arid landscape', 'driving', 'clear skies', 'open road', 'roadside rocks']",outdoor,day,unknown,0.4,0.0,0.0,0.0,0.0,0.0,0.3,0.3,"['desert_highway', 'mountain_road', 'road_trip', 'arid_landscape', 'driving', 'clear_sky', 'open_road', 'roadside_rock']",0.04020330682396889,0.04003990814089775,0.8397498726844788,0.04000389948487282,0.04000294581055641,
Cass's Album,/content/PicturesAlbum_Mirror/Cass's Album/IMG_3713.HEIC,"['sunflower', 'bee', 'garden', 'sunlight', 'nature', 'flowering plant']",outdoor,day,unknown,0.7,0.0,0.0,0.0,0.0,0.0,0.3,0.0,"['sunflower', 'bee', 'garden', 'sunlight', 'nature', 'flowering_plant']",0.050062015652656555,0.050138209015131,0.05000704154372215,0.05190499126911163,0.7978877425193787,
Cass's Album,/content/PicturesAlbum_Mirror/Cass's Album/IMG_3766.HEIC,"['flower', 'pink zinnia', 'sunny', 'garden', 'green leaves', 'outdoor', 'sand', 'nature', 'summer flower']",outdoor,day,summer,0.5,0.0,0.0,0.0,0.0,0.0,0.3,0.2,"['flower', 'pink_zinnia', 'sunny', 'garden', 'green_leaf', 'outdoor', 'sand', 'nature', 'summer_flower']",0.02863939106464386,0.02876310609281063,0.028574354946613312,0.8850495219230652,0.028973592445254326,
Cass's Album,/content/PicturesAlbum_Mirror/Cass's Album/IMG_4027.PNG,"['ice hockey rink', 'practice session', 'hockey players', 'indoor sports', 'hockey goal', 'empty stands', 'training', 'hockey gear']",indoor,day,unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"['ice_hockey_rink', 'practice_session', 'hockey_player', 'indoor_sport', 'hockey_goal', 'empty_stand', 'training', 'hockey_gear']",0.10000729560852051,0.10000719130039215,0.5999682545661926,0.10000969469547272,0.10000762343406677,
Cass's Album,/content/PicturesAlbum_Mirror/Cass's Album/IMG_4063.HEIC,"['airplane wing', 'cloudy sky', 'aerial view', 'sunlight', 'flying', 'travel', 'aviation', 'cloud formation']",outdoor,unknown,unknown,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.0,"['airplane_wing', 'cloudy_sky', 'aerial_view', 'sunlight', 'flying', 'travel', 'aviation', 'cloud_formation']",0.04161234572529793,0.04026862978935242,0.04082915559411049,0.04000905528664589,0.837280809879303,
Cass's Album,/content/PicturesAlbum_Mirror/Cass's Album/IMG_4562.PNG,"['cowboy boots', 'denim jeans', 'group gathering', 'western style', 'footwear fashion', 'casual wear', 'friends gathering']",indoor,unknown,unknown,0.1,0.05,0.1,0.05,0.1,0.05,0.1,0.45,"['cowboy_boot', 'denim_jean', 'group_gathering', 'western_style', 'footwear_fashion', 'casual_wear', 'friend_gathering']",0.10000762343406677,0.10000751912593842,0.5999338030815125,0.10004308819770813,0.10000796616077423,
Cass's Album,/content/PicturesAlbum_Mirror/Cass's Album/IMG_4581.HEIC,"['coastal view', 'rocky shore', 'high-rise building', 'trees', 'bridge', 'waterfront', 'sky', 'urban nature', 'calm water']",outdoor,day,unknown,0.4,0.0,0.0,0.0,0.0,0.0,0.3,0.0,"['coastal_view', 'rocky_shore', 'highrise_building', 'tree', 'bridge', 'waterfront', 'sky', 'urban_nature', 'calm_water']",0.8844943642616272,0.028778046369552612,0.028668886050581932,0.02934931218624115,0.028709378093481064,
Cass's Album,/content/PicturesAlbum_Mirror/Cass's Album/IMG_4641.JPG,"['rowing', 'lake', 'team sport', 'water activity', 'sunny day', 'outdoor', 'nature', 'recreation', 'regatta']",outdoor,day,unknown,0.8,0.0,0.0,0.0,0.0,0.0,0.1,0.1,"['rowing', 'lake', 'team_sport', 'water_activity', 'sunny_day', 'outdoor', 'nature', 'recreation', 'regatta']",0.025051577016711235,0.0256454199552536,0.025009531527757645,0.8989540338516235,0.02533942461013794,
Cass's Album,/content/PicturesAlbum_Mirror/Cass's Album/IMG_4796.HEIC,"['city skyline', 'river view', 'night lights', 'urban area', 'reflection', 'construction site', 'bridge']",outdoor,night,unknown,0.0,0.0,0.1,0.2,0.0,0.0,0.6,0.1,"['city_skyline', 'river_view', 'night_light', 'urban_area', 'reflection', 'construction_site', 'bridge']",0.04029233008623123,0.8377442359924316,0.04013744741678238,0.0407131128013134,0.041112881153821945,
Cass's Album,/content/PicturesAlbum_Mirror/Cass's Album/IMG_4860.heic,"['indoor rowing', 'gym', 'exercise machines', 'group workout', 'spectators', 'team sport', 'fitness equipment', 'athletic training', 'reflection', 'active lifestyle']",indoor,unknown,unknown,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.8,"['indoor_rowing', 'gym', 'exercise_machine', 'group_workout', 'spectator', 'team_sport', 'fitness_equipment', 'athletic_training', 'reflection', 'active_lifestyle']",0.05000542104244232,0.051578275859355927,0.05027680844068527,0.05119584500789642,0.7969436645507812,
Cass's Album,/content/PicturesAlbum_Mirror/Cass's Album/IMG_5279.HEIC,"['football stadium', 'crowd', 'sports event', 'daytime', 'field', 'game', 'fans', 'stadium seating']",outdoor,day,unknown,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.8,"['football_stadium', 'crowd', 'sport_event', 'daytime', 'field', 'game', 'fan', 'stadium_seating']",0.798363983631134,0.05048536881804466,0.05019008740782738,0.050284244120121,0.05067629739642143,
Cass's Album,/content/PicturesAlbum_Mirror/Cass's Album/IMG_5535.HEIC,"['river tubing', 'group fun', 'summer day', 'inflatable tubes', 'leisure activity', 'friends hangout', 'water adventure', 'trees', 'nature', 'relaxing']",outdoor,day,summer,0.7,0.05,0.05,0.05,0.05,0.0,0.05,0.05,"['river_tubing', 'group_fun', 'summer_day', 'inflatable_tube', 'leisure_activity', 'friend_hangout', 'water_adventure', 'tree', 'nature', 'relaxing']",0.0406075119972229,0.04023748263716698,0.04012718424201012,0.04060554504394531,0.8384222388267517,
Cass's Album,/content/PicturesAlbum_Mirror/Cass's Album/IMG_6347.HEIC,"['campfire', 'outdoor gathering', 'roasting marshmallows', 'night event', 'friends gathering']",outdoor,night,unknown,0.6,0.2,0.0,0.2,0.0,0.0,0.0,0.0,"['campfire', 'outdoor_gathering', 'roasting_marshmallow', 'night_event', 'friend_gathering']",0.05000438541173935,0.05035677179694176,0.7996238470077515,0.05001036077737808,0.05000458285212517,
Cass's Album,/content/PicturesAlbum_Mirror/Cass's Album/IMG_6501.JPG,"['lake', 'dock', 'autumn', 'trees', 'reflection', 'calm water', 'foliage', 'wooded area']",outdoor,day,autumn,0.7,0.0,0.0,0.0,0.0,0.0,0.3,0.0,"['lake', 'dock', 'autumn', 'tree', 'reflection', 'calm_water', 'foliage', 'wooded_area']",0.03390534594655037,0.03375214710831642,0.033639367669820786,0.864580512046814,0.03412262722849846,
Cass's Album,/content/PicturesAlbum_Mirror/Cass's Album/IMG_7651.HEIC,"['swimming pool', 'indoor sports', 'swimming competition', 'spectators', 'diving boards', 'scoreboard', 'competitive swimming', 'Texas Longhorns', 'aquatic sports']",indoor,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,"['swimming_pool', 'indoor_sport', 'swimming_competition', 'spectator', 'diving_board', 'scoreboard', 'competitive_swimming', 'texas_longhorn', 'aquatic_sport']",0.05034235864877701,0.05068932846188545,0.7969657182693481,0.05000753328204155,0.05199507623910904,
Cass's Album,/content/PicturesAlbum_Mirror/Cass's Album/IMG_7852.JPG,"['desert landscape', 'succulent plant', 'cacti', 'dry terrain', 'blue sky', 'wild nature', 'arid climate', 'nature scene']",outdoor,day,unknown,0.7,0.0,0.05,0.0,0.0,0.0,0.25,0.0,"['desert_landscape', 'succulent_plant', 'cactus', 'dry_terrain', 'blue_sky', 'wild_nature', 'arid_climate', 'nature_scene']",0.10108762979507446,0.1027589961886406,0.5961360335350037,0.10000970959663391,0.10000763088464737,
Cass's Album,/content/PicturesAlbum_Mirror/Cass's Album/IMG_7865.HEIC,"['guitar', 'music exhibit', 'sticker decor', 'electric guitar', 'instrument showcase']",indoor,unknown,unknown,0.0,0.0,0.4,0.0,0.6,0.0,0.0,0.0,"['guitar', 'music_exhibit', 'sticker_decor', 'electric_guitar', 'instrument_showcase']",0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,
Cass's Album,/content/PicturesAlbum_Mirror/Cass's Album/IMG_7924.HEIC,"['landmark', 'government building', 'fence', 'cloudy sky', 'trees', 'lawn', 'historic site']",outdoor,day,unknown,0.0,0.0,0.7,0.0,0.0,0.0,0.3,0.0,"['landmark', 'government_building', 'fence', 'cloudy_sky', 'tree', 'lawn', 'historic_site']",0.8391885757446289,0.040217380970716476,0.040129099041223526,0.040103837847709656,0.04036109894514084,
Cass's Album,/content/PicturesAlbum_Mirror/Cass's Album/IMG_7974.HEIC,"['capitol building', 'historic architecture', 'famous landmark', 'government building', 'dome', 'columns', 'sky', 'flag', 'tourist destination', 'iconic structure']",outdoor,day,unknown,0.0,0.0,0.7,0.0,0.0,0.0,0.3,0.0,"['capitol_building', 'historic_architecture', 'famous_landmark', 'government_building', 'dome', 'column', 'sky', 'flag', 'tourist_destination', 'iconic_structure']",0.7999783158302307,0.0500042699277401,0.050006065517663956,0.05000574514269829,0.05000559613108635,
Cass's Album,/content/PicturesAlbum_Mirror/Cass's Album/IMG_7975.HEIC,"['cave', 'rock formations', 'underground', 'dim lighting', 'natural landmark', 'geology', 'tourist attraction', 'exploration', 'adventure']",indoor,unknown,unknown,0.2,0.0,0.1,0.0,0.0,0.0,0.7,0.0,"['cave', 'rock_formation', 'underground', 'dim_lighting', 'natural_landmark', 'geology', 'tourist_attraction', 'exploration', 'adventure']",0.07019802927970886,0.0674368143081665,0.06668153405189514,0.7290060520172119,0.066677525639534,
Cass's Album,/content/PicturesAlbum_Mirror/Cass's Album/IMG_8120.HEIC,"['road trip', 'open road', 'landscape', 'car interior', 'cowboy hat', 'driving', 'trees', 'sunset', 'countryside']",mixed,dusk/dawn,unknown,0.4,0.0,0.1,0.0,0.0,0.0,0.3,0.2,"['road_trip', 'open_road', 'landscape', 'car_interior', 'cowboy_hat', 'driving', 'tree', 'sunset', 'countryside']",0.028861824423074722,0.029089627787470818,0.8844031691551208,0.028676604852080345,0.02896871790289879,
Cass's Album,/content/PicturesAlbum_Mirror/Cass's Album/IMG_8215.JPG,"['zebra', 'savannah', 'wildlife', 'outdoors', 'nature', 'grassland', 'animal', 'bush', 'safari', 'landscape']",outdoor,day,unknown,0.7,0.0,0.0,0.0,0.0,0.0,0.3,0.0,"['zebra', 'savannah', 'wildlife', 'outdoors', 'nature', 'grassland', 'animal', 'bush', 'safari', 'landscape']",0.028589563444256783,0.029288901016116142,0.028774118050932884,0.02862444892525673,0.8847229480743408,
Cass's Album,/content/PicturesAlbum_Mirror/Cass's Album/IMG_8225.JPG,"['grassland', 'savanna', 'mountain view', 'blue sky', 'nature', 'hiking spot', 'wilderness', 'landscape', 'outdoor scenery']",outdoor,day,unknown,0.8,0.0,0.0,0.0,0.0,0.0,0.2,0.0,"['grassland', 'savanna', 'mountain_view', 'blue_sky', 'nature', 'hiking_spot', 'wilderness', 'landscape', 'outdoor_scenery']",0.028686167672276497,0.8840004205703735,0.028827393427491188,0.028753936290740967,0.029732096940279007,
Cass's Album,/content/PicturesAlbum_Mirror/Cass's Album/IMG_8433.JPG,"['rhinoceros', 'wildlife', 'safari', 'waterhole', 'nature', 'forest', 'reflection', 'habitat']",outdoor,day,unknown,0.7,0.0,0.1,0.0,0.0,0.0,0.2,0.0,"['rhinoceros', 'wildlife', 'safari', 'waterhole', 'nature', 'forest', 'reflection', 'habitat']",0.03335706889629364,0.03346044197678566,0.033370956778526306,0.033592090010643005,0.8662194609642029,
Cass's Album,/content/PicturesAlbum_Mirror/Cass's Album/IMG_8947.JPG,"['rowing', 'team sport', 'lake', 'competition', 'trees', 'nature', 'water sport', 'outdoor activity']",outdoor,day,summer,0.7,0.0,0.0,0.0,0.0,0.0,0.1,0.2,"['rowing', 'team_sport', 'lake', 'competition', 'tree', 'nature', 'water_sport', 'outdoor_activity']",0.02886282280087471,0.8831819295883179,0.028714461252093315,0.02981344424188137,0.02942732162773609,
Cass's Album,/content/PicturesAlbum_Mirror/Cass's Album/IMG_9001.HEIC,"['rock formation', 'blue sky', 'clouds', 'wildflowers', 'nature scenery', 'hiking spot', 'outdoor adventure', 'landscape', 'sunny day', 'natural area']",outdoor,day,unknown,0.8,0.0,0.0,0.0,0.0,0.0,0.2,0.0,"['rock_formation', 'blue_sky', 'cloud', 'wildflower', 'nature_scenery', 'hiking_spot', 'outdoor_adventure', 'landscape', 'sunny_day', 'natural_area']",0.025251902639865875,0.8992412090301514,0.02519126981496811,0.025283435359597206,0.025032175704836845,
Cass's Album,/content/PicturesAlbum_Mirror/Cass's Album/IMG_9003.HEIC,"['hiking trail', 'rocky landscape', 'wildflowers', 'clear sky', 'scenic view', 'nature', 'outdoor adventure']",outdoor,day,summer,0.8,0.0,0.1,0.0,0.0,0.0,0.1,0.0,"['hiking_trail', 'rocky_landscape', 'wildflower', 'clear_sky', 'scenic_view', 'nature', 'outdoor_adventure']",0.8625381588935852,0.03420449048280716,0.03360804170370102,0.03395484760403633,0.035694513469934464,
Cass's Album,/content/PicturesAlbum_Mirror/Cass's Album/IMG_9055.JPG,"['elephant', 'safari', 'wildlife', 'savanna', 'watering hole', 'nature', 'grassland']",outdoor,day,unknown,0.6,0.0,0.2,0.0,0.0,0.0,0.2,0.0,"['elephant', 'safari', 'wildlife', 'savanna', 'watering_hole', 'nature', 'grassland']",0.03335775062441826,0.0336407907307148,0.033337220549583435,0.03340670466423035,0.8662574887275696,
Cass's Album,/content/PicturesAlbum_Mirror/Cass's Album/IMG_9283.HEIC,"['track and field', 'athletics event', 'stadium', 'city skyline', 'spectators', 'outdoor seating', 'evening sky', 'sports field', 'urban setting', 'track lanes']",outdoor,dusk/dawn,unknown,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.7,"['track_field', 'athletics_event', 'stadium', 'city_skyline', 'spectator', 'outdoor_seating', 'evening_sky', 'sport_field', 'urban_setting', 'track_lane']",0.028752198442816734,0.028934186324477196,0.028698863461613655,0.02857626974582672,0.8850384950637817,
Cass's Album,/content/PicturesAlbum_Mirror/Cass's Album/IMG_9353.HEIC,"['pink roses', 'garden', 'close-up', 'flowers', 'green leaves']",outdoor,unknown,unknown,0.7,0.0,0.1,0.0,0.0,0.0,0.2,0.0,"['pink_rose', 'garden', 'closeup', 'flower', 'green_leaf']",0.05000321939587593,0.05000317469239235,0.0500045083463192,0.7998234033584595,0.05016568303108215,
Cass's Album,/content/PicturesAlbum_Mirror/Cass's Album/IMG_9414.HEIC,"['street view', 'cars', 'historic buildings', 'shops', 'bunting', 'overcast sky', 'urban area', 'storefronts', 'traffic', 'city life']",outdoor,day,unknown,0.0,0.1,0.3,0.0,0.0,0.0,0.5,0.1,"['street_view', 'car', 'historic_building', 'shop', 'bunting', 'overcast_sky', 'urban_area', 'storefront', 'traffic', 'city_life']",0.051261402666568756,0.7980283498764038,0.05001072958111763,0.050691526383161545,0.050008002668619156,
